"ref","movement","filename","relative_path","operational_status","delivery_mode","exists","width","height","dimensions_ok"
"REF_012","4","yoga_stress_012_004_garudasana_step_06_correction.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_004_garudasana_step_06_correction.png","GERAR_NOVO_CANONICO","generated_new","True","1536","1024","True"
"REF_012","5","yoga_stress_012_005_virabhadrasana_ii_step_01_start.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_005_virabhadrasana_ii_step_01_start.png","REUTILIZAR se REF_011 existir; seṇo gerar","reuse_or_link","True","1536","1024","True"
"REF_012","5","yoga_stress_012_005_virabhadrasana_ii_step_02_entry.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_005_virabhadrasana_ii_step_02_entry.png","REUTILIZAR se REF_011 existir; seṇo gerar","reuse_or_link","True","1536","1024","True"
"REF_012","5","yoga_stress_012_005_virabhadrasana_ii_step_03_transition.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_005_virabhadrasana_ii_step_03_transition.png","REUTILIZAR se REF_011 existir; seṇo gerar","reuse_or_link","True","1536","1024","True"
"REF_012","5","yoga_stress_012_005_virabhadrasana_ii_step_04_final.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_005_virabhadrasana_ii_step_04_final.png","REUTILIZAR se REF_011 existir; seṇo gerar","reuse_or_link","True","1536","1024","True"
"REF_012","5","yoga_stress_012_005_virabhadrasana_ii_step_05_common_mistake.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_005_virabhadrasana_ii_step_05_common_mistake.png","REUTILIZAR se REF_011 existir; seṇo gerar","reuse_or_link","True","1536","1024","True"
"REF_012","5","yoga_stress_012_005_virabhadrasana_ii_step_06_correction.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_005_virabhadrasana_ii_step_06_correction.png","REUTILIZAR se REF_011 existir; seṇo gerar","reuse_or_link","True","1536","1024","True"
"REF_012","6","yoga_stress_012_006_trikonasana_step_01_start.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_006_trikonasana_step_01_start.png","REUTILIZAR REF_004 / REF_011","reuse_or_link","True","1122","1402","False"
"REF_012","6","yoga_stress_012_006_trikonasana_step_02_entry.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_006_trikonasana_step_02_entry.png","REUTILIZAR REF_004 / REF_011","reuse_or_link","True","1122","1402","False"
"REF_012","6","yoga_stress_012_006_trikonasana_step_03_transition.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_006_trikonasana_step_03_transition.png","REUTILIZAR REF_004 / REF_011","reuse_or_link","True","1086","1448","False"
"REF_012","6","yoga_stress_012_006_trikonasana_step_04_final.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_006_trikonasana_step_04_final.png","REUTILIZAR REF_004 / REF_011","reuse_or_link","True","1448","1086","False"
"REF_012","6","yoga_stress_012_006_trikonasana_step_05_common_mistake.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_006_trikonasana_step_05_common_mistake.png","REUTILIZAR REF_004 / REF_011","reuse_or_link","True","1122","1402","False"
"REF_012","6","yoga_stress_012_006_trikonasana_step_06_correction.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_006_trikonasana_step_06_correction.png","REUTILIZAR REF_004 / REF_011","reuse_or_link","True","1122","1402","False"
"REF_012","7","yoga_stress_012_007_virabhadrasana_i_step_01_start.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_007_virabhadrasana_i_step_01_start.png","GERAR_NOVO_CANONICO","generated_new","True","1536","1024","True"
"REF_012","7","yoga_stress_012_007_virabhadrasana_i_step_02_entry.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_007_virabhadrasana_i_step_02_entry.png","GERAR_NOVO_CANONICO","generated_new","True","1536","1024","True"
"REF_012","7","yoga_stress_012_007_virabhadrasana_i_step_03_transition.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_007_virabhadrasana_i_step_03_transition.png","GERAR_NOVO_CANONICO","generated_new","True","1536","1024","True"
"REF_012","7","yoga_stress_012_007_virabhadrasana_i_step_04_final.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_007_virabhadrasana_i_step_04_final.png","GERAR_NOVO_CANONICO","generated_new","True","1536","1024","True"
"REF_012","7","yoga_stress_012_007_virabhadrasana_i_step_05_common_mistake.png","public/instructional-images/yoga/stress-relief-50-asanas/yoga_stress_012_007_virabhadrasana_i_step_05_common_mistake.png","GERAR_NOVO_CANONICO","generated_new","True","1536","1024","True"
