"slug","title","duration_seconds","required_frame_count","missing_frame_count","existing_premium_frame_urls","existing_generated_frame_urls","video_url"
"pronacao-supinacao-antebraco","Pronacao e supinacao do antebraco","75","8","0","","/videos/frames/pronacao-supinacao-antebraco/pronacao-supinacao-antebraco-01.jpg|/videos/frames/pronacao-supinacao-antebraco/pronacao-supinacao-antebraco-02.jpg|/videos/frames/pronacao-supinacao-antebraco/pronacao-supinacao-antebraco-03.jpg|/videos/frames/pronacao-supinacao-antebraco/pronacao-supinacao-antebraco-04.jpg|/videos/frames/pronacao-supinacao-antebraco/pronacao-supinacao-antebraco-05.jpg|/videos/frames/pronacao-supinacao-antebraco/pronacao-supinacao-antebraco-06.jpg|/videos/frames/pronacao-supinacao-antebraco/pronacao-supinacao-antebraco-07.jpg|/videos/frames/pronacao-supinacao-antebraco/pronacao-supinacao-antebraco-08.jpg","/videos/pronacao-supinacao-antebraco.mp4"
"quadriceps-lateral-deitado","Quadriceps deitado de lado","75","8","0","","/videos/frames/quadriceps-lateral-deitado/quadriceps-lateral-deitado-01.jpg|/videos/frames/quadriceps-lateral-deitado/quadriceps-lateral-deitado-02.jpg|/videos/frames/quadriceps-lateral-deitado/quadriceps-lateral-deitado-03.jpg|/videos/frames/quadriceps-lateral-deitado/quadriceps-lateral-deitado-04.jpg|/videos/frames/quadriceps-lateral-deitado/quadriceps-lateral-deitado-05.jpg|/videos/frames/quadriceps-lateral-deitado/quadriceps-lateral-deitado-06.jpg|/videos/frames/quadriceps-lateral-deitado/quadriceps-lateral-deitado-07.jpg|/videos/frames/quadriceps-lateral-deitado/quadriceps-lateral-deitado-08.jpg","/videos/quadriceps-lateral-deitado.mp4"
"quadriceps-em-pe-apoio","Quadriceps em pe com apoio","75","8","0","","/videos/frames/quadriceps-em-pe-apoio/quadriceps-em-pe-apoio-01.jpg|/videos/frames/quadriceps-em-pe-apoio/quadriceps-em-pe-apoio-02.jpg|/videos/frames/quadriceps-em-pe-apoio/quadriceps-em-pe-apoio-03.jpg|/videos/frames/quadriceps-em-pe-apoio/quadriceps-em-pe-apoio-04.jpg|/videos/frames/quadriceps-em-pe-apoio/quadriceps-em-pe-apoio-05.jpg|/videos/frames/quadriceps-em-pe-apoio/quadriceps-em-pe-apoio-06.jpg|/videos/frames/quadriceps-em-pe-apoio/quadriceps-em-pe-apoio-07.jpg|/videos/frames/quadriceps-em-pe-apoio/quadriceps-em-pe-apoio-08.jpg","/videos/quadriceps-em-pe-apoio.mp4"
"queixo-para-tras","Queixo para tras","75","8","0","","/videos/frames/queixo-para-tras/queixo-para-tras-01.jpg|/videos/frames/queixo-para-tras/queixo-para-tras-02.jpg|/videos/frames/queixo-para-tras/queixo-para-tras-03.jpg|/videos/frames/queixo-para-tras/queixo-para-tras-04.jpg|/videos/frames/queixo-para-tras/queixo-para-tras-05.jpg|/videos/frames/queixo-para-tras/queixo-para-tras-06.jpg|/videos/frames/queixo-para-tras/queixo-para-tras-07.jpg|/videos/frames/queixo-para-tras/queixo-para-tras-08.jpg","/videos/queixo-para-tras.mp4"
"respiracao-costelas","Respiracao nas costelas","75","8","0","","/videos/frames/respiracao-costelas/respiracao-costelas-01.jpg|/videos/frames/respiracao-costelas/respiracao-costelas-02.jpg|/videos/frames/respiracao-costelas/respiracao-costelas-03.jpg|/videos/frames/respiracao-costelas/respiracao-costelas-04.jpg|/videos/frames/respiracao-costelas/respiracao-costelas-05.jpg|/videos/frames/respiracao-costelas/respiracao-costelas-06.jpg|/videos/frames/respiracao-costelas/respiracao-costelas-07.jpg|/videos/frames/respiracao-costelas/respiracao-costelas-08.jpg","/videos/respiracao-costelas.mp4"
"retracao-protracao-escapular","Retracao e protracao escapular","75","8","0","","/videos/frames/retracao-protracao-escapular/retracao-protracao-escapular-01.jpg|/videos/frames/retracao-protracao-escapular/retracao-protracao-escapular-02.jpg|/videos/frames/retracao-protracao-escapular/retracao-protracao-escapular-03.jpg|/videos/frames/retracao-protracao-escapular/retracao-protracao-escapular-04.jpg|/videos/frames/retracao-protracao-escapular/retracao-protracao-escapular-05.jpg|/videos/frames/retracao-protracao-escapular/retracao-protracao-escapular-06.jpg|/videos/frames/retracao-protracao-escapular/retracao-protracao-escapular-07.jpg|/videos/frames/retracao-protracao-escapular/retracao-protracao-escapular-08.jpg","/videos/retracao-protracao-escapular.mp4"
"rotacao-cervical-controlada","Rotacao cervical controlada","75","8","0","","/videos/frames/rotacao-cervical-controlada/rotacao-cervical-controlada-01.jpg|/videos/frames/rotacao-cervical-controlada/rotacao-cervical-controlada-02.jpg|/videos/frames/rotacao-cervical-controlada/rotacao-cervical-controlada-03.jpg|/videos/frames/rotacao-cervical-controlada/rotacao-cervical-controlada-04.jpg|/videos/frames/rotacao-cervical-controlada/rotacao-cervical-controlada-05.jpg|/videos/frames/rotacao-cervical-controlada/rotacao-cervical-controlada-06.jpg|/videos/frames/rotacao-cervical-controlada/rotacao-cervical-controlada-07.jpg|/videos/frames/rotacao-cervical-controlada/rotacao-cervical-controlada-08.jpg","/videos/rotacao-cervical-controlada.mp4"
"rotacao-externa-parede","Rotacao externa na parede","75","8","0","","/videos/frames/rotacao-externa-parede/rotacao-externa-parede-01.jpg|/videos/frames/rotacao-externa-parede/rotacao-externa-parede-02.jpg|/videos/frames/rotacao-externa-parede/rotacao-externa-parede-03.jpg|/videos/frames/rotacao-externa-parede/rotacao-externa-parede-04.jpg|/videos/frames/rotacao-externa-parede/rotacao-externa-parede-05.jpg|/videos/frames/rotacao-externa-parede/rotacao-externa-parede-06.jpg|/videos/frames/rotacao-externa-parede/rotacao-externa-parede-07.jpg|/videos/frames/rotacao-externa-parede/rotacao-externa-parede-08.jpg","/videos/rotacao-externa-parede.mp4"
"rotacao-toracica-sentada","Rotacao toracica sentada","75","8","0","","/videos/frames/rotacao-toracica-sentada/rotacao-toracica-sentada-01.jpg|/videos/frames/rotacao-toracica-sentada/rotacao-toracica-sentada-02.jpg|/videos/frames/rotacao-toracica-sentada/rotacao-toracica-sentada-03.jpg|/videos/frames/rotacao-toracica-sentada/rotacao-toracica-sentada-04.jpg|/videos/frames/rotacao-toracica-sentada/rotacao-toracica-sentada-05.jpg|/videos/frames/rotacao-toracica-sentada/rotacao-toracica-sentada-06.jpg|/videos/frames/rotacao-toracica-sentada/rotacao-toracica-sentada-07.jpg|/videos/frames/rotacao-toracica-sentada/rotacao-toracica-sentada-08.jpg","/videos/rotacao-toracica-sentada.mp4"
"soleo-joelho-flexionado","Soleo com joelho flexionado","75","8","0","","/videos/frames/soleo-joelho-flexionado/soleo-joelho-flexionado-01.jpg|/videos/frames/soleo-joelho-flexionado/soleo-joelho-flexionado-02.jpg|/videos/frames/soleo-joelho-flexionado/soleo-joelho-flexionado-03.jpg|/videos/frames/soleo-joelho-flexionado/soleo-joelho-flexionado-04.jpg|/videos/frames/soleo-joelho-flexionado/soleo-joelho-flexionado-05.jpg|/videos/frames/soleo-joelho-flexionado/soleo-joelho-flexionado-06.jpg|/videos/frames/soleo-joelho-flexionado/soleo-joelho-flexionado-07.jpg|/videos/frames/soleo-joelho-flexionado/soleo-joelho-flexionado-08.jpg","/videos/soleo-joelho-flexionado.mp4"
"soltar-tensao-pescoco-ombros","Soltar tensao de pescoco e ombros","75","8","0","","/videos/frames/soltar-tensao-pescoco-ombros/soltar-tensao-pescoco-ombros-01.jpg|/videos/frames/soltar-tensao-pescoco-ombros/soltar-tensao-pescoco-ombros-02.jpg|/videos/frames/soltar-tensao-pescoco-ombros/soltar-tensao-pescoco-ombros-03.jpg|/videos/frames/soltar-tensao-pescoco-ombros/soltar-tensao-pescoco-ombros-04.jpg|/videos/frames/soltar-tensao-pescoco-ombros/soltar-tensao-pescoco-ombros-05.jpg|/videos/frames/soltar-tensao-pescoco-ombros/soltar-tensao-pescoco-ombros-06.jpg|/videos/frames/soltar-tensao-pescoco-ombros/soltar-tensao-pescoco-ombros-07.jpg|/videos/frames/soltar-tensao-pescoco-ombros/soltar-tensao-pescoco-ombros-08.jpg","/videos/soltar-tensao-pescoco-ombros.mp4"
"torcao-lombar-leve","Torcao lombar leve","75","8","0","","/videos/frames/torcao-lombar-leve/torcao-lombar-leve-01.jpg|/videos/frames/torcao-lombar-leve/torcao-lombar-leve-02.jpg|/videos/frames/torcao-lombar-leve/torcao-lombar-leve-03.jpg|/videos/frames/torcao-lombar-leve/torcao-lombar-leve-04.jpg|/videos/frames/torcao-lombar-leve/torcao-lombar-leve-05.jpg|/videos/frames/torcao-lombar-leve/torcao-lombar-leve-06.jpg|/videos/frames/torcao-lombar-leve/torcao-lombar-leve-07.jpg|/videos/frames/torcao-lombar-leve/torcao-lombar-leve-08.jpg","/videos/torcao-lombar-leve.mp4"
"triceps-acima-cabeca","Triceps acima da cabeca","75","8","0","","/videos/frames/triceps-acima-cabeca/triceps-acima-cabeca-01.jpg|/videos/frames/triceps-acima-cabeca/triceps-acima-cabeca-02.jpg|/videos/frames/triceps-acima-cabeca/triceps-acima-cabeca-03.jpg|/videos/frames/triceps-acima-cabeca/triceps-acima-cabeca-04.jpg|/videos/frames/triceps-acima-cabeca/triceps-acima-cabeca-05.jpg|/videos/frames/triceps-acima-cabeca/triceps-acima-cabeca-06.jpg|/videos/frames/triceps-acima-cabeca/triceps-acima-cabeca-07.jpg|/videos/frames/triceps-acima-cabeca/triceps-acima-cabeca-08.jpg","/videos/triceps-acima-cabeca.mp4"
"missao-caminhada-consciente-indoor","Caminhada consciente indoor","180","8","0","","/videos/frames/missao-caminhada-consciente-indoor/missao-caminhada-consciente-indoor-01.jpg|/videos/frames/missao-caminhada-consciente-indoor/missao-caminhada-consciente-indoor-02.jpg|/videos/frames/missao-caminhada-consciente-indoor/missao-caminhada-consciente-indoor-03.jpg|/videos/frames/missao-caminhada-consciente-indoor/missao-caminhada-consciente-indoor-04.jpg|/videos/frames/missao-caminhada-consciente-indoor/missao-caminhada-consciente-indoor-05.jpg|/videos/frames/missao-caminhada-consciente-indoor/missao-caminhada-consciente-indoor-06.jpg|/videos/frames/missao-caminhada-consciente-indoor/missao-caminhada-consciente-indoor-07.jpg|/videos/frames/missao-caminhada-consciente-indoor/missao-caminhada-consciente-indoor-08.jpg","/videos/missao-caminhada-consciente-indoor.mp4"
"missao-desafio-gentil-de-sono","Desafio gentil de sono","120","6","0","","/videos/frames/missao-desafio-gentil-de-sono/missao-desafio-gentil-de-sono-01.jpg|/videos/frames/missao-desafio-gentil-de-sono/missao-desafio-gentil-de-sono-02.jpg|/videos/frames/missao-desafio-gentil-de-sono/missao-desafio-gentil-de-sono-03.jpg|/videos/frames/missao-desafio-gentil-de-sono/missao-desafio-gentil-de-sono-04.jpg|/videos/frames/missao-desafio-gentil-de-sono/missao-desafio-gentil-de-sono-05.jpg|/videos/frames/missao-desafio-gentil-de-sono/missao-desafio-gentil-de-sono-06.jpg","/videos/missao-desafio-gentil-de-sono.mp4"
"missao-diario-de-descarrego-mental","Diario de descarrego mental","90","6","0","","/videos/frames/missao-diario-de-descarrego-mental/missao-diario-de-descarrego-mental-01.jpg|/videos/frames/missao-diario-de-descarrego-mental/missao-diario-de-descarrego-mental-02.jpg|/videos/frames/missao-diario-de-descarrego-mental/missao-diario-de-descarrego-mental-03.jpg|/videos/frames/missao-diario-de-descarrego-mental/missao-diario-de-descarrego-mental-04.jpg|/videos/frames/missao-diario-de-descarrego-mental/missao-diario-de-descarrego-mental-05.jpg|/videos/frames/missao-diario-de-descarrego-mental/missao-diario-de-descarrego-mental-06.jpg","/videos/missao-diario-de-descarrego-mental.mp4"
"missao-fechamento-do-dia","Fechamento do dia","120","6","0","","/videos/frames/missao-fechamento-do-dia/missao-fechamento-do-dia-01.jpg|/videos/frames/missao-fechamento-do-dia/missao-fechamento-do-dia-02.jpg|/videos/frames/missao-fechamento-do-dia/missao-fechamento-do-dia-03.jpg|/videos/frames/missao-fechamento-do-dia/missao-fechamento-do-dia-04.jpg|/videos/frames/missao-fechamento-do-dia/missao-fechamento-do-dia-05.jpg|/videos/frames/missao-fechamento-do-dia/missao-fechamento-do-dia-06.jpg","/videos/missao-fechamento-do-dia.mp4"
"missao-gratidao-rapida","Gratidao rapida","90","6","0","","/videos/frames/missao-gratidao-rapida/missao-gratidao-rapida-01.jpg|/videos/frames/missao-gratidao-rapida/missao-gratidao-rapida-02.jpg|/videos/frames/missao-gratidao-rapida/missao-gratidao-rapida-03.jpg|/videos/frames/missao-gratidao-rapida/missao-gratidao-rapida-04.jpg|/videos/frames/missao-gratidao-rapida/missao-gratidao-rapida-05.jpg|/videos/frames/missao-gratidao-rapida/missao-gratidao-rapida-06.jpg","/videos/missao-gratidao-rapida.mp4"
"missao-mapa-pessoal-do-agora","Mapa pessoal do agora","90","6","0","","/videos/frames/missao-mapa-pessoal-do-agora/missao-mapa-pessoal-do-agora-01.jpg|/videos/frames/missao-mapa-pessoal-do-agora/missao-mapa-pessoal-do-agora-02.jpg|/videos/frames/missao-mapa-pessoal-do-agora/missao-mapa-pessoal-do-agora-03.jpg|/videos/frames/missao-mapa-pessoal-do-agora/missao-mapa-pessoal-do-agora-04.jpg|/videos/frames/missao-mapa-pessoal-do-agora/missao-mapa-pessoal-do-agora-05.jpg|/videos/frames/missao-mapa-pessoal-do-agora/missao-mapa-pessoal-do-agora-06.jpg","/videos/missao-mapa-pessoal-do-agora.mp4"
"missao-mobilidade-corpo-inteiro","Mobilidade corpo inteiro","240","8","0","","/videos/frames/missao-mobilidade-corpo-inteiro/missao-mobilidade-corpo-inteiro-01.jpg|/videos/frames/missao-mobilidade-corpo-inteiro/missao-mobilidade-corpo-inteiro-02.jpg|/videos/frames/missao-mobilidade-corpo-inteiro/missao-mobilidade-corpo-inteiro-03.jpg|/videos/frames/missao-mobilidade-corpo-inteiro/missao-mobilidade-corpo-inteiro-04.jpg|/videos/frames/missao-mobilidade-corpo-inteiro/missao-mobilidade-corpo-inteiro-05.jpg|/videos/frames/missao-mobilidade-corpo-inteiro/missao-mobilidade-corpo-inteiro-06.jpg|/videos/frames/missao-mobilidade-corpo-inteiro/missao-mobilidade-corpo-inteiro-07.jpg|/videos/frames/missao-mobilidade-corpo-inteiro/missao-mobilidade-corpo-inteiro-08.jpg","/videos/missao-mobilidade-corpo-inteiro.mp4"
"missao-modo-reuniao-dificil","Modo reuniao dificil","90","6","0","","/videos/frames/missao-modo-reuniao-dificil/missao-modo-reuniao-dificil-01.jpg|/videos/frames/missao-modo-reuniao-dificil/missao-modo-reuniao-dificil-02.jpg|/videos/frames/missao-modo-reuniao-dificil/missao-modo-reuniao-dificil-03.jpg|/videos/frames/missao-modo-reuniao-dificil/missao-modo-reuniao-dificil-04.jpg|/videos/frames/missao-modo-reuniao-dificil/missao-modo-reuniao-dificil-05.jpg|/videos/frames/missao-modo-reuniao-dificil/missao-modo-reuniao-dificil-06.jpg","/videos/missao-modo-reuniao-dificil.mp4"
"missao-organizacao-de-5-minutos","Organizacao de 5 minutos","90","6","0","","/videos/frames/missao-organizacao-de-5-minutos/missao-organizacao-de-5-minutos-01.jpg|/videos/frames/missao-organizacao-de-5-minutos/missao-organizacao-de-5-minutos-02.jpg|/videos/frames/missao-organizacao-de-5-minutos/missao-organizacao-de-5-minutos-03.jpg|/videos/frames/missao-organizacao-de-5-minutos/missao-organizacao-de-5-minutos-04.jpg|/videos/frames/missao-organizacao-de-5-minutos/missao-organizacao-de-5-minutos-05.jpg|/videos/frames/missao-organizacao-de-5-minutos/missao-organizacao-de-5-minutos-06.jpg","/videos/missao-organizacao-de-5-minutos.mp4"
"missao-pausa-de-ambiente","Pausa de ambiente","90","6","0","","/videos/frames/missao-pausa-de-ambiente/missao-pausa-de-ambiente-01.jpg|/videos/frames/missao-pausa-de-ambiente/missao-pausa-de-ambiente-02.jpg|/videos/frames/missao-pausa-de-ambiente/missao-pausa-de-ambiente-03.jpg|/videos/frames/missao-pausa-de-ambiente/missao-pausa-de-ambiente-04.jpg|/videos/frames/missao-pausa-de-ambiente/missao-pausa-de-ambiente-05.jpg|/videos/frames/missao-pausa-de-ambiente/missao-pausa-de-ambiente-06.jpg","/videos/missao-pausa-de-ambiente.mp4"
"missao-pausa-de-foco","Pausa de foco","90","6","0","","/videos/frames/missao-pausa-de-foco/missao-pausa-de-foco-01.jpg|/videos/frames/missao-pausa-de-foco/missao-pausa-de-foco-02.jpg|/videos/frames/missao-pausa-de-foco/missao-pausa-de-foco-03.jpg|/videos/frames/missao-pausa-de-foco/missao-pausa-de-foco-04.jpg|/videos/frames/missao-pausa-de-foco/missao-pausa-de-foco-05.jpg|/videos/frames/missao-pausa-de-foco/missao-pausa-de-foco-06.jpg","/videos/missao-pausa-de-foco.mp4"
"missao-planejamento-gentil-do-dia","Planejamento gentil do dia","90","6","0","","/videos/frames/missao-planejamento-gentil-do-dia/missao-planejamento-gentil-do-dia-01.jpg|/videos/frames/missao-planejamento-gentil-do-dia/missao-planejamento-gentil-do-dia-02.jpg|/videos/frames/missao-planejamento-gentil-do-dia/missao-planejamento-gentil-do-dia-03.jpg|/videos/frames/missao-planejamento-gentil-do-dia/missao-planejamento-gentil-do-dia-04.jpg|/videos/frames/missao-planejamento-gentil-do-dia/missao-planejamento-gentil-do-dia-05.jpg|/videos/frames/missao-planejamento-gentil-do-dia/missao-planejamento-gentil-do-dia-06.jpg","/videos/missao-planejamento-gentil-do-dia.mp4"
"missao-reset-de-foco","Reset de foco","90","6","0","","/videos/frames/missao-reset-de-foco/missao-reset-de-foco-01.jpg|/videos/frames/missao-reset-de-foco/missao-reset-de-foco-02.jpg|/videos/frames/missao-reset-de-foco/missao-reset-de-foco-03.jpg|/videos/frames/missao-reset-de-foco/missao-reset-de-foco-04.jpg|/videos/frames/missao-reset-de-foco/missao-reset-de-foco-05.jpg|/videos/frames/missao-reset-de-foco/missao-reset-de-foco-06.jpg","/videos/missao-reset-de-foco.mp4"
"missao-ritual-de-sono-sem-tela","Ritual de sono sem tela","120","6","0","","/videos/frames/missao-ritual-de-sono-sem-tela/missao-ritual-de-sono-sem-tela-01.jpg|/videos/frames/missao-ritual-de-sono-sem-tela/missao-ritual-de-sono-sem-tela-02.jpg|/videos/frames/missao-ritual-de-sono-sem-tela/missao-ritual-de-sono-sem-tela-03.jpg|/videos/frames/missao-ritual-de-sono-sem-tela/missao-ritual-de-sono-sem-tela-04.jpg|/videos/frames/missao-ritual-de-sono-sem-tela/missao-ritual-de-sono-sem-tela-05.jpg|/videos/frames/missao-ritual-de-sono-sem-tela/missao-ritual-de-sono-sem-tela-06.jpg","/videos/missao-ritual-de-sono-sem-tela.mp4"
"missao-treino-casa-calma","Treino casa-calma","180","8","0","","/videos/frames/missao-treino-casa-calma/missao-treino-casa-calma-01.jpg|/videos/frames/missao-treino-casa-calma/missao-treino-casa-calma-02.jpg|/videos/frames/missao-treino-casa-calma/missao-treino-casa-calma-03.jpg|/videos/frames/missao-treino-casa-calma/missao-treino-casa-calma-04.jpg|/videos/frames/missao-treino-casa-calma/missao-treino-casa-calma-05.jpg|/videos/frames/missao-treino-casa-calma/missao-treino-casa-calma-06.jpg|/videos/frames/missao-treino-casa-calma/missao-treino-casa-calma-07.jpg|/videos/frames/missao-treino-casa-calma/missao-treino-casa-calma-08.jpg","/videos/missao-treino-casa-calma.mp4"
"missao-trilha-voltar-ao-foco","Trilha voltar ao foco","90","6","0","","/videos/frames/missao-trilha-voltar-ao-foco/missao-trilha-voltar-ao-foco-01.jpg|/videos/frames/missao-trilha-voltar-ao-foco/missao-trilha-voltar-ao-foco-02.jpg|/videos/frames/missao-trilha-voltar-ao-foco/missao-trilha-voltar-ao-foco-03.jpg|/videos/frames/missao-trilha-voltar-ao-foco/missao-trilha-voltar-ao-foco-04.jpg|/videos/frames/missao-trilha-voltar-ao-foco/missao-trilha-voltar-ao-foco-05.jpg|/videos/frames/missao-trilha-voltar-ao-foco/missao-trilha-voltar-ao-foco-06.jpg","/videos/missao-trilha-voltar-ao-foco.mp4"
"missao-yoga-de-bolso-desacelerar","Yoga de bolso: desacelerar","240","8","0","","/videos/frames/missao-yoga-de-bolso-desacelerar/missao-yoga-de-bolso-desacelerar-01.jpg|/videos/frames/missao-yoga-de-bolso-desacelerar/missao-yoga-de-bolso-desacelerar-02.jpg|/videos/frames/missao-yoga-de-bolso-desacelerar/missao-yoga-de-bolso-desacelerar-03.jpg|/videos/frames/missao-yoga-de-bolso-desacelerar/missao-yoga-de-bolso-desacelerar-04.jpg|/videos/frames/missao-yoga-de-bolso-desacelerar/missao-yoga-de-bolso-desacelerar-05.jpg|/videos/frames/missao-yoga-de-bolso-desacelerar/missao-yoga-de-bolso-desacelerar-06.jpg|/videos/frames/missao-yoga-de-bolso-desacelerar/missao-yoga-de-bolso-desacelerar-07.jpg|/videos/frames/missao-yoga-de-bolso-desacelerar/missao-yoga-de-bolso-desacelerar-08.jpg","/videos/missao-yoga-de-bolso-desacelerar.mp4"
